"id","code","local_code","name","continent","iso_country","wikipedia_link","keywords"
306474,"MD-RZ","RZ","Rezina District","EU","MD","https://en.wikipedia.org/wiki/Rezina_District",
353957,"MD-SD","SD","Șoldănești District","EU","MD","https://en.wikipedia.org/wiki/%C8%98old%C4%83ne%C8%99ti_District",
306475,"MD-SG","SG","Sîngerei District","EU","MD","https://en.wikipedia.org/wiki/Sîngerei_District",
353958,"MD-SN","SN","Stînga Nistrului (administrative territorial units)","EU","MD","https://en.wikipedia.org/wiki/Administrative-Territorial_Units_of_the_Left_Bank_of_the_Dniester","Transnistria"
306477,"MD-SR","SR","Soroca District","EU","MD","https://en.wikipedia.org/wiki/Soroca_District",
306478,"MD-ST","ST","Străşeni District","EU","MD","https://en.wikipedia.org/wiki/Străşeni_District",
306479,"MD-SV","SV","Ştefan-Vodă District","EU","MD","https://en.wikipedia.org/wiki/Ştefan-Vodă_District",
304619,"MD-TA","TA","Taraclia District","EU","MD","https://en.wikipedia.org/wiki/Taraclia_District",
306480,"MD-TL","TL","Teleneşti District","EU","MD","https://en.wikipedia.org/wiki/Teleneşti_District",
304620,"MD-U-A","U-A","(unassigned)","EU","MD",,
304621,"MD-UN","UN","Ungheni District","EU","MD","https://en.wikipedia.org/wiki/Ungheni_District",
306569,"ME-01",01,"Andrijevica Municipality","EU","ME","https://en.wikipedia.org/wiki/Andrijevica",
306570,"ME-02",02,"Bar Municipality","EU","ME","https://en.wikipedia.org/wiki/Bar,_Montenegro",
306571,"ME-03",03,"Berane Municipality","EU","ME","https://en.wikipedia.org/wiki/Berane",
306572,"ME-04",04,"Bijelo Polje Municipality","EU","ME","https://en.wikipedia.org/wiki/Bijelo_Polje",
306573,"ME-05",05,"Budva Municipality","EU","ME","https://en.wikipedia.org/wiki/Budva",
306574,"ME-06",06,"Cetinje Municipality","EU","ME","https://en.wikipedia.org/wiki/Cetinje",
306575,"ME-07",07,"Danilovgrad Municipality","EU","ME","https://en.wikipedia.org/wiki/Danilovgrad",
306576,"ME-08",08,"Herceg-Novi Municipality","EU","ME","https://en.wikipedia.org/wiki/Herceg-Novi",
306577,"ME-09",09,"Kolašin Municipality","EU","ME","https://en.wikipedia.org/wiki/Kola%C5%A1in",
306578,"ME-10",10,"Kotor Municipality","EU","ME","https://en.wikipedia.org/wiki/Kotor",
306579,"ME-11",11,"Mojkovac Municipality","EU","ME","https://en.wikipedia.org/wiki/Mojkovac",
306580,"ME-12",12,"Nikšić Municipality","EU","ME","https://en.wikipedia.org/wiki/Nik%C5%A1i%C4%87",
306581,"ME-13",13,"Plav Municipality","EU","ME","https://en.wikipedia.org/wiki/Plav",
306582,"ME-14",14,"Pljevlja Municipality","EU","ME","https://en.wikipedia.org/wiki/Pljevlja",
306583,"ME-15",15,"Plužine Municipality","EU","ME","https://en.wikipedia.org/wiki/Plu%C5%BEine",
306584,"ME-16",16,"Podgorica Municipality","EU","ME","https://en.wikipedia.org/wiki/Podgorica",
306585,"ME-17",17,"Rožaje Municipality","EU","ME","https://en.wikipedia.org/wiki/Ro%C5%BEaje",
306586,"ME-18",18,"Šavnik Municipality","EU","ME","https://en.wikipedia.org/wiki/%C5%A0avnik",
306587,"ME-19",19,"Tivat Municipality","EU","ME","https://en.wikipedia.org/wiki/Tivat",
306588,"ME-20",20,"Ulcinj Municipality","EU","ME","https://en.wikipedia.org/wiki/Ulcinj",
306589,"ME-21",21,"Žabljak Municipality","EU","ME","https://en.wikipedia.org/wiki/%C5%BDabljak",
304622,"ME-U-A","U-A","(unassigned)","EU","ME",,
306728,"MF-U-A","U-A","(unassigned)","NA","MF",,
304623,"MG-A","A","Toamasina","AF","MG","https://en.wikipedia.org/wiki/Toamasina",
304624,"MG-D","D","Antsiranana","AF","MG","https://en.wikipedia.org/wiki/Antsiranana",
304625,"MG-F","F","Fianarantsoa","AF","MG","https://en.wikipedia.org/wiki/Fianarantsoa",
304626,"MG-M","M","Mahajanga","AF","MG","https://en.wikipedia.org/wiki/Mahajanga",
304627,"MG-T","T","Antananarivo","AF","MG","https://en.wikipedia.org/wiki/Antananarivo",
304628,"MG-U","U","Toliara","AF","MG","https://en.wikipedia.org/wiki/Toliara",
304629,"MG-U-A","U-A","(unassigned)","AF","MG",,
304630,"MH-ALK","ALK","Ailuk","OC","MH","https://en.wikipedia.org/wiki/Ailuk",
304631,"MH-ALL","ALL","Ailinglapalap","OC","MH","https://en.wikipedia.org/wiki/Ailinglapalap",
304632,"MH-ARN","ARN","Arno","OC","MH","https://en.wikipedia.org/wiki/Arno",
304633,"MH-AUR","AUR","Aur","OC","MH","https://en.wikipedia.org/wiki/Aur",
306568,"MH-BIK","BIK","Bikini","OC","MH","https://en.wikipedia.org/wiki/Bikini",
304634,"MH-EBO","EBO","Ebon","OC","MH","https://en.wikipedia.org/wiki/Ebon",
304635,"MH-ENI","ENI","Eniwetok","OC","MH","https://en.wikipedia.org/wiki/Eniwetok",
304636,"MH-JAL","JAL","Jaluit","OC","MH","https://en.wikipedia.org/wiki/Jaluit",
304637,"MH-KIL","KIL","Kili","OC","MH","https://en.wikipedia.org/wiki/Kili",
304638,"MH-KWA","KWA","Kwajalein","OC","MH","https://en.wikipedia.org/wiki/Kwajalein",
304639,"MH-LAE","LAE","Lae","OC","MH","https://en.wikipedia.org/wiki/Lae",
304640,"MH-LIB","LIB","Lib","OC","MH","https://en.wikipedia.org/wiki/Lib",
304641,"MH-LIK","LIK","Likiep","OC","MH","https://en.wikipedia.org/wiki/Likiep",
304642,"MH-MAJ","MAJ","Majuro","OC","MH","https://en.wikipedia.org/wiki/Majuro",
304643,"MH-MAL","MAL","Maloelap","OC","MH","https://en.wikipedia.org/wiki/Maloelap",
304644,"MH-MEJ","MEJ","Mejit","OC","MH","https://en.wikipedia.org/wiki/Mejit",
304645,"MH-MIL","MIL","Mili","OC","MH","https://en.wikipedia.org/wiki/Mili",
304646,"MH-NMK","NMK","Namorik","OC","MH","https://en.wikipedia.org/wiki/Namorik",
304647,"MH-NMU","NMU","Namu","OC","MH","https://en.wikipedia.org/wiki/Namu",
304648,"MH-RON","RON","Rongelap","OC","MH","https://en.wikipedia.org/wiki/Rongelap",
304649,"MH-U-A","U-A","(unassigned)","OC","MH",,
304650,"MH-UJA","UJA","Ujae","OC","MH","https://en.wikipedia.org/wiki/Ujae",
304651,"MH-UJL","UJL","Ujelang","OC","MH","https://en.wikipedia.org/wiki/Ujelang",
304652,"MH-UTI","UTI","Utirik","OC","MH","https://en.wikipedia.org/wiki/Utirik",
304653,"MH-WTJ","WTJ","Wotje","OC","MH","https://en.wikipedia.org/wiki/Wotje",
304654,"MH-WTN","WTN","Wotho","OC","MH","https://en.wikipedia.org/wiki/Wotho",
317092,"MK-001",001,"Vardar Statistical Region","EU","MK","https://en.wikipedia.org/wiki/Vardar_Statistical_Region",
317093,"MK-002",002,"Eastern Statistical Region","EU","MK","https://en.wikipedia.org/wiki/Eastern_Statistical_Region",
317094,"MK-003",003,"Southwestern Statistical Region","EU","MK","https://en.wikipedia.org/wiki/Southwestern_Statistical_Region",
317095,"MK-004",004,"Southeastern Statistical Region","EU","MK","https://en.wikipedia.org/wiki/Southeastern_Statistical_Region",
317096,"MK-005",005,"Pelagonia Statistical Region","EU","MK","https://en.wikipedia.org/wiki/Pelagonia_Statistical_Region",
317097,"MK-006",006,"Polog Statistical Region","EU","MK","https://en.wikipedia.org/wiki/Polog_Statistical_Region",
317098,"MK-007",007,"Northeastern Statistical Region","EU","MK","https://en.wikipedia.org/wiki/Northeastern_Statistical_Region",
317099,"MK-008",008,"Skopje Statistical Region","EU","MK","https://en.wikipedia.org/wiki/Skopje_Statistical_Region",
304655,"MK-U-A","U-A","(unassigned)","EU","MK",,
304656,"ML-1",1,"Kayes Region","AF","ML","https://en.wikipedia.org/wiki/Kayes_Region",
304657,"ML-2",2,"Koulikoro Region","AF","ML","https://en.wikipedia.org/wiki/Koulikoro_Region","Xoulikoro"
304658,"ML-3",3,"Sikasso Region","AF","ML","https://en.wikipedia.org/wiki/Sikasso_Region",
304659,"ML-4",4,"Ségou Region","AF","ML","https://en.wikipedia.org/wiki/Ségou_Region",
304660,"ML-5",5,"Mopti Region","AF","ML","https://en.wikipedia.org/wiki/Mopti_Region",
304661,"ML-6",6,"Tombouctou Region","AF","ML","https://en.wikipedia.org/wiki/Tombouctou_Region",
304662,"ML-7",7,"Gao Region","AF","ML","https://en.wikipedia.org/wiki/Gao_Region",
304663,"ML-8",8,"Kidal Region","AF","ML","https://en.wikipedia.org/wiki/Kidal_Region",
304664,"ML-BK0","BK0","Bamako Capital District","AF","ML","https://en.wikipedia.org/wiki/Bamako_Capital_District",
304665,"ML-U-A","U-A","(unassigned)","AF","ML",,
304666,"MM-01",01,"Sagaing Division","AS","MM","https://en.wikipedia.org/wiki/Sagaing_Division",
304667,"MM-02",02,"Bago Division","AS","MM","https://en.wikipedia.org/wiki/Bago_Division",
304668,"MM-03",03,"Magway Division","AS","MM","https://en.wikipedia.org/wiki/Magway_Division",
304669,"MM-04",04,"Mandalay Division","AS","MM","https://en.wikipedia.org/wiki/Mandalay_Division",
304670,"MM-05",05,"Tanintharyi Division","AS","MM","https://en.wikipedia.org/wiki/Tanintharyi_Division",
304671,"MM-06",06,"Yangon Division","AS","MM","https://en.wikipedia.org/wiki/Yangon_Division",
304672,"MM-07",07,"Ayeyarwady Division","AS","MM","https://en.wikipedia.org/wiki/Ayeyarwady_Division",
304673,"MM-11",11,"Kachin State","AS","MM","https://en.wikipedia.org/wiki/Kachin_State",
304674,"MM-12",12,"Kayah State","AS","MM","https://en.wikipedia.org/wiki/Kayah_State",
304675,"MM-13",13,"Kayin State","AS","MM","https://en.wikipedia.org/wiki/Kayin_State",
304676,"MM-14",14,"Chin State","AS","MM","https://en.wikipedia.org/wiki/Chin_State",
304677,"MM-15",15,"Mon State","AS","MM","https://en.wikipedia.org/wiki/Mon_State",
304678,"MM-16",16,"Rakhine State","AS","MM","https://en.wikipedia.org/wiki/Rakhine_State",
304679,"MM-17",17,"Shan State","AS","MM","https://en.wikipedia.org/wiki/Shan_State",
304680,"MM-U-A","U-A","(unassigned)","AS","MM",,
304681,"MN-035",035,"Orhon","AS","MN","https://en.wikipedia.org/wiki/Orhon",
304682,"MN-037",037,"Darhan uul","AS","MN","https://en.wikipedia.org/wiki/Darhan_uul",
304683,"MN-039",039,"Hentiy","AS","MN","https://en.wikipedia.org/wiki/Hentiy",
304684,"MN-041",041,"Khövsgöl","AS","MN","https://en.wikipedia.org/wiki/Kh%C3%B6vsg%C3%B6l_Province","Hovsgol, Хөвсгөл"
304685,"MN-043",043,"Khovd","AS","MN","https://en.wikipedia.org/wiki/Hovd","Ховд, Kobdo, Hovd"
304686,"MN-046",046,"Uvs","AS","MN","https://en.wikipedia.org/wiki/Uvs",
304687,"MN-047",047,"Tov","AS","MN","https://en.wikipedia.org/wiki/Tov",
304688,"MN-049",049,"Selenge","AS","MN","https://en.wikipedia.org/wiki/Selenge",
304689,"MN-051",051,"Shbaatar","AS","MN","https://en.wikipedia.org/wiki/Shbaatar",
304690,"MN-053",053,"Ömnögovi","AS","MN","https://en.wikipedia.org/wiki/Omnogovi","Өмнөговь"
304691,"MN-055",055,"Övörkhangai","AS","MN","https://en.wikipedia.org/wiki/Ovorhangay","Өвөрхангай"
304692,"MN-057",057,"Dzavhan","AS","MN","https://en.wikipedia.org/wiki/Dzavhan",
304693,"MN-059",059,"DundgovL","AS","MN","https://en.wikipedia.org/wiki/DundgovL",
304694,"MN-061",061,"Dornod","AS","MN","https://en.wikipedia.org/wiki/Dornod",
304695,"MN-063",063,"Dornogov,","AS","MN","https://en.wikipedia.org/wiki/Dornogov,",
304696,"MN-064",064,"Govi-Smber","AS","MN","https://en.wikipedia.org/wiki/Govi-Smber",
304697,"MN-065",065,"Govi-Altay","AS","MN","https://en.wikipedia.org/wiki/Govi-Altay",
304698,"MN-067",067,"Bulgan","AS","MN","https://en.wikipedia.org/wiki/Bulgan",
304699,"MN-069",069,"Bayanhongor","AS","MN","https://en.wikipedia.org/wiki/Bayanhongor",
304700,"MN-071",071,"Bayan-Olgiy","AS","MN","https://en.wikipedia.org/wiki/Bayan-Olgiy",
304701,"MN-073",073,"Arhangay","AS","MN","https://en.wikipedia.org/wiki/Arhangay",
304702,"MN-1",1,"Ulanbaatar","AS","MN","https://en.wikipedia.org/wiki/Ulanbaatar",
304703,"MN-U-A","U-A","(unassigned)","AS","MN",,
304704,"MO-U-A","U-A","(unassigned)","AS","MO",,
304705,"MP-U-A","U-A","(unassigned)","OC","MP",,
304706,"MQ-U-A","U-A","(unassigned)","NA","MQ",,
304707,"MR-01",01,"Hodh ech Chargui Region","AF","MR","https://en.wikipedia.org/wiki/Hodh_ech_Chargui_Region",
304708,"MR-02",02,"Hodh el Charbi Region","AF","MR","https://en.wikipedia.org/wiki/Hodh_el_Charbi_Region",
304709,"MR-03",03,"Assaba Region","AF","MR","https://en.wikipedia.org/wiki/Assaba_Region",
304710,"MR-04",04,"Gorgol Region","AF","MR","https://en.wikipedia.org/wiki/Gorgol_Region",
304711,"MR-05",05,"Brakna Region","AF","MR","https://en.wikipedia.org/wiki/Brakna_Region",
304712,"MR-06",06,"Trarza Region","AF","MR","https://en.wikipedia.org/wiki/Trarza_Region",
304713,"MR-07",07,"Adrar Region","AF","MR","https://en.wikipedia.org/wiki/Adrar_Region",
304714,"MR-08",08,"Dakhlet Nouadhibou Region","AF","MR","https://en.wikipedia.org/wiki/Dakhlet_Nouadhibou_Region",
304715,"MR-09",09,"Tagant Region","AF","MR","https://en.wikipedia.org/wiki/Tagant_Region",
304716,"MR-10",10,"Guidimaka Region","AF","MR","https://en.wikipedia.org/wiki/Guidimaka_Region",
304717,"MR-11",11,"Tiris Zemmour Region","AF","MR","https://en.wikipedia.org/wiki/Tiris_Zemmour_Region",
304718,"MR-12",12,"Inchiri Region","AF","MR","https://en.wikipedia.org/wiki/Inchiri_Region",
304719,"MR-NKC","NKC","Nouakchott Region","AF","MR","https://en.wikipedia.org/wiki/Nouakchott_Region",
304720,"MR-U-A","U-A","(unassigned)","AF","MR",,
304721,"MS-U-A","U-A","(unassigned)","NA","MS",,
306798,"MT-01",01,"Attard","EU","MT","https://en.wikipedia.org/wiki/Attard",
306799,"MT-02",02,"Balzan","EU","MT","https://en.wikipedia.org/wiki/Balzan",
306800,"MT-03",03,"Birgu","EU","MT","https://en.wikipedia.org/wiki/Birgu",
306801,"MT-04",04,"Birkirkara","EU","MT","https://en.wikipedia.org/wiki/Birkirkara",
306802,"MT-05",05,"Birżebbuġa","EU","MT","https://en.wikipedia.org/wiki/Bir%C5%BCebbu%C4%A1a",
306803,"MT-06",06,"Bormla","EU","MT","https://en.wikipedia.org/wiki/Bormla",
306804,"MT-07",07,"Dingli","EU","MT","https://en.wikipedia.org/wiki/Dingli",
306805,"MT-08",08,"Fgura","EU","MT","https://en.wikipedia.org/wiki/Fgura",
306806,"MT-09",09,"Floriana","EU","MT","https://en.wikipedia.org/wiki/Floriana",
306807,"MT-10",10,"Fontana","EU","MT","https://en.wikipedia.org/wiki/Fontana",
306808,"MT-11",11,"Gudja","EU","MT","https://en.wikipedia.org/wiki/Gudja",
306809,"MT-12",12,"Gzira","EU","MT","https://en.wikipedia.org/wiki/G?ira",
306810,"MT-13",13,"Għajnsielem","EU","MT","https://en.wikipedia.org/wiki/G%C4%A7ajnsielem",
306811,"MT-14",14,"Għarb","EU","MT","https://en.wikipedia.org/wiki/G%C4%A7arb",
306812,"MT-15",15,"Għargħur","EU","MT","https://en.wikipedia.org/wiki/G%C4%A7arg%C4%A7ur",
306813,"MT-16",16,"Għasri","EU","MT","https://en.wikipedia.org/wiki/G%C4%A7asri",
306814,"MT-17",17,"Għaxaq","EU","MT","https://en.wikipedia.org/wiki/G%C4%A7axaq",
306815,"MT-18",18,"Ħamrun","EU","MT","https://en.wikipedia.org/wiki/%C4%A6amrun",
306816,"MT-19",19,"Iklin","EU","MT","https://en.wikipedia.org/wiki/Iklin",
306817,"MT-20",20,"Isla","EU","MT","https://en.wikipedia.org/wiki/Isla",
306818,"MT-21",21,"Kalkara","EU","MT","https://en.wikipedia.org/wiki/Kalkara",
306819,"MT-22",22,"Kerċem","EU","MT","https://en.wikipedia.org/wiki/Ker%C4%8Bem",
306820,"MT-23",23,"Kirkop","EU","MT","https://en.wikipedia.org/wiki/Kirkop",
306821,"MT-24",24,"Lija","EU","MT","https://en.wikipedia.org/wiki/Lija",
306822,"MT-25",25,"Luqa","EU","MT","https://en.wikipedia.org/wiki/Luqa","Il-Kunsill Lokali ta' Ħal Luqa"
306823,"MT-26",26,"Marsa","EU","MT","https://en.wikipedia.org/wiki/Marsa,_Malta","Il-Kunsill Lokali tal-Marsa"
306824,"MT-27",27,"Marsaskala","EU","MT","https://en.wikipedia.org/wiki/Marsaskala",
306825,"MT-28",28,"Marsaxlokk","EU","MT","https://en.wikipedia.org/wiki/Marsaxlokk",
306826,"MT-29",29,"Mdina","EU","MT","https://en.wikipedia.org/wiki/Mdina",
306827,"MT-30",30,"Mellieħa","EU","MT","https://en.wikipedia.org/wiki/Mellie%C4%A7a",
306828,"MT-31",31,"Mġarr","EU","MT","https://en.wikipedia.org/wiki/M%C4%A1arr",
306829,"MT-32",32,"Mosta","EU","MT","https://en.wikipedia.org/wiki/Mosta",
306830,"MT-33",33,"Mqabba","EU","MT","https://en.wikipedia.org/wiki/Mqabba",
306831,"MT-34",34,"Msida","EU","MT","https://en.wikipedia.org/wiki/Msida",
306832,"MT-35",35,"Mtarfa","EU","MT","https://en.wikipedia.org/wiki/Mtarfa",
306833,"MT-36",36,"Munxar","EU","MT","https://en.wikipedia.org/wiki/Munxar",
306834,"MT-37",37,"Nadur","EU","MT","https://en.wikipedia.org/wiki/Nadur",
306835,"MT-38",38,"Naxxar","EU","MT","https://en.wikipedia.org/wiki/Naxxar",
306836,"MT-39",39,"Paola","EU","MT","https://en.wikipedia.org/wiki/Paola",
306837,"MT-40",40,"Pembroke","EU","MT","https://en.wikipedia.org/wiki/Pembroke",
306838,"MT-41",41,"Pietà","EU","MT","https://en.wikipedia.org/wiki/Piet%C3%A0_(Malta)",
306839,"MT-42",42,"Qala","EU","MT","https://en.wikipedia.org/wiki/Qala",
306840,"MT-43",43,"Qormi","EU","MT","https://en.wikipedia.org/wiki/Qormi",
306841,"MT-44",44,"Qrendi","EU","MT","https://en.wikipedia.org/wiki/Qrendi",
306842,"MT-45",45,"Rabat Gozo","EU","MT","https://en.wikipedia.org/wiki/Rabat_G?awdex",
306843,"MT-46",46,"Rabat Malta","EU","MT","https://en.wikipedia.org/wiki/Rabat_Malta",
306844,"MT-47",47,"Safi","EU","MT","https://en.wikipedia.org/wiki/Safi",
306845,"MT-48",48,"Saint Julian's","EU","MT","https://en.wikipedia.org/wiki/San_?iljan",
306846,"MT-49",49,"Saint John","EU","MT","https://en.wikipedia.org/wiki/San_?wann",
306847,"MT-50",50,"Saint Lawrence","EU","MT","https://en.wikipedia.org/wiki/San_Lawrenz",
306848,"MT-51",51,"Saint Paul's Bay","EU","MT","https://en.wikipedia.org/wiki/San_Pawl_il-Ba?ar",
306849,"MT-52",52,"Sannat","EU","MT","https://en.wikipedia.org/wiki/Sannat",
306850,"MT-53",53,"Saint Lucia's","EU","MT","https://en.wikipedia.org/wiki/Santa_Lu%C4%8Bija",
306851,"MT-54",54,"Santa Venera","EU","MT","https://en.wikipedia.org/wiki/Santa_Venera",
306852,"MT-55",55,"Siġġiewi","EU","MT","https://en.wikipedia.org/wiki/Si%C4%A1%C4%A1iewi",
306853,"MT-56",56,"Sliema","EU","MT","https://en.wikipedia.org/wiki/Sliema",
306854,"MT-57",57,"Swieqi","EU","MT","https://en.wikipedia.org/wiki/Swieqi",
306855,"MT-58",58,"Ta' Xbiex","EU","MT","https://en.wikipedia.org/wiki/Ta'_Xbiex",
306856,"MT-59",59,"Tarxien","EU","MT","https://en.wikipedia.org/wiki/Tarxien",
306857,"MT-60",60,"Valletta","EU","MT","https://en.wikipedia.org/wiki/Valletta",
306858,"MT-61",61,"Xagħra","EU","MT","https://en.wikipedia.org/wiki/Xag%C4%A7ra",
306859,"MT-62",62,"Xewkija","EU","MT","https://en.wikipedia.org/wiki/Xewkija",
306860,"MT-63",63,"Xgħajra","EU","MT","https://en.wikipedia.org/wiki/Xg%C4%A7ajra",
306861,"MT-64",64,"Żabbar","EU","MT","https://en.wikipedia.org/wiki/?abbar",
306862,"MT-65",65,"Żebbuġ Gozo","EU","MT","https://en.wikipedia.org/wiki/%C5%BBebbu%C4%A1,_Gozo",
306863,"MT-66",66,"Żebbuġ Malta","EU","MT","https://en.wikipedia.org/wiki/%C5%BBebbu%C4%A1",
306864,"MT-67",67,"Żejtun","EU","MT","https://en.wikipedia.org/wiki/%C5%BBejtun",
306865,"MT-68",68,"Żurrieq","EU","MT","https://en.wikipedia.org/wiki/%C5%BBurrieq",
304722,"MT-U-A","U-A","(unassigned)","EU","MT",,
304723,"MU-AG","AG","Agalega Islands","AF","MU","https://en.wikipedia.org/wiki/Agalega_Islands",
304724,"MU-BL","BL","Black River","AF","MU","https://en.wikipedia.org/wiki/Black_River",
304725,"MU-BR","BR","Beau Bassin-Rose Hill","AF","MU","https://en.wikipedia.org/wiki/Beau_Bassin-Rose_Hill",
304726,"MU-CC","CC","Cargados Carajos Shoals","AF","MU","https://en.wikipedia.org/wiki/Cargados_Carajos_Shoals",
304727,"MU-CU","CU","Curepipe","AF","MU","https://en.wikipedia.org/wiki/Curepipe",
304728,"MU-FL","FL","Flacq","AF","MU","https://en.wikipedia.org/wiki/Flacq",
304729,"MU-GP","GP","Grand Port","AF","MU","https://en.wikipedia.org/wiki/Grand_Port",
304730,"MU-MO","MO","Moka","AF","MU","https://en.wikipedia.org/wiki/Moka",
304731,"MU-PA","PA","Pamplemousses","AF","MU","https://en.wikipedia.org/wiki/Pamplemousses",
304732,"MU-PL","PL","Port Louis (district)","AF","MU","https://en.wikipedia.org/wiki/Port_Louis_(district)",
304733,"MU-PU","PU","Port Louis","AF","MU","https://en.wikipedia.org/wiki/Port_Louis",
304734,"MU-PW","PW","Plaines Wilhems","AF","MU","https://en.wikipedia.org/wiki/Plaines_Wilhems",
304735,"MU-QB","QB","Quatre Bornes","AF","MU","https://en.wikipedia.org/wiki/Quatre_Bornes",
304736,"MU-RO","RO","Rodrigues Island","AF","MU","https://en.wikipedia.org/wiki/Rodrigues_Island",
304737,"MU-RP","RP","Riviere du Rempart","AF","MU","https://en.wikipedia.org/wiki/Riviere_du_Rempart",
304738,"MU-SA","SA","Savanne","AF","MU","https://en.wikipedia.org/wiki/Savanne",
304739,"MU-U-A","U-A","(unassigned)","AF","MU",,
304740,"MU-VP","VP","Vacosa-Phoenix","AF","MU","https://en.wikipedia.org/wiki/Vacosa-Phoenix",
354351,"MV-00",00,"Alif Dhaal Atoll","AS","MV","https://en.wikipedia.org/wiki/Alif_Dhaal_Atoll",
304741,"MV-01",01,"Addu Atoll","AS","MV","https://en.wikipedia.org/wiki/Addu_Atoll","Seenu Atoll"
304742,"MV-02",02,"Alif Alif Atoll","AS","MV","https://en.wikipedia.org/wiki/Alif_Alif_Atoll",
304743,"MV-03",03,"Lhaviyani Atoll","AS","MV","https://en.wikipedia.org/wiki/Lhaviyani_Atoll",
304744,"MV-04",04,"Vaavu Atoll","AS","MV","https://en.wikipedia.org/wiki/Vaavu_Atoll",
304745,"MV-05",05,"Laamu Atoll","AS","MV","https://en.wikipedia.org/wiki/Laamu_Atoll",
304746,"MV-07",07,"Haa Alif Atoll","AS","MV","https://en.wikipedia.org/wiki/Haa_Alif_Atoll",
304747,"MV-08",08,"Kolhumadulu Atoll","AS","MV","https://en.wikipedia.org/wiki/Kolhumadulu_Atoll","Thaa Atoll"
304748,"MV-12",12,"Meemu Atoll","AS","MV","https://en.wikipedia.org/wiki/Meemu_Atoll",
304749,"MV-13",13,"Raa Atoll","AS","MV","https://en.wikipedia.org/wiki/Raa_Atoll",
304750,"MV-14",14,"Faafu Atoll","AS","MV","https://en.wikipedia.org/wiki/Faafu_Atoll",
304751,"MV-17",17,"Dhaalu Atoll","AS","MV","https://en.wikipedia.org/wiki/Dhaalu_Atoll",
304752,"MV-20",20,"Baa Atoll","AS","MV","https://en.wikipedia.org/wiki/Baa_Atoll",
304753,"MV-23",23,"Haa Dhaalu Atoll","AS","MV","https://en.wikipedia.org/wiki/Haa_Dhaalu_Atoll",
304754,"MV-24",24,"Shaviyani Atoll","AS","MV","https://en.wikipedia.org/wiki/Shaviyani_Atoll",
304755,"MV-25",25,"Noonu Atoll","AS","MV","https://en.wikipedia.org/wiki/Noonu_Atoll",
304756,"MV-26",26,"Kaafu Atoll","AS","MV","https://en.wikipedia.org/wiki/Kaafu_Atoll",
